customer_id,first_name,last_name,email,phone,dob,gender,address,city,state,zip,signup_date,segment
CUS000519,Daniel,Lewis,daniel.lewis519@hotmail.com,366-021-2872,1959-05-01,M,93142 Sosa Pass,Andrewfurt,NH,54722,2023-04-28,standard
CUS000520,Sandra,Molina,sandra.molina520@yahoo.com,999-886-8631,1954-07-18,M,89282 Timothy Fork,Lake Christopherfurt,WA,34159,2024-10-29,standard
CUS000521,Paul,Lewis,paul.lewis521@hotmail.com,616-561-6711,1950-01-08,M,33694 Taylor Wall,Lake Wesleyfurt,FL,03302,2026-04-30,private_banking
CUS000522,Matthew,Franco,matthew.franco522@hotmail.com,513-154-7776,1946-09-11,X,512 Clark Grove Apt. 442,West Jennifer,WA,40577,2022-03-12,standard
CUS000523,Cynthia,Hansen,cynthia.hansen523@hotmail.com,915-992-6567,1982-09-10,M,43129 Edwin Fields Apt. 568,Andrewsport,OH,86027,2023-12-01,private_banking
CUS000524,Andrea,Acosta,andrea.acosta524@yahoo.com,448-698-4691,2001-05-01,F,1510 Larsen Views Apt. 341,South Raymond,DE,95795,2025-04-21,private_banking
CUS000525,David,Smith,david.smith525@hotmail.com,941-894-6237,1972-06-03,X,7430 Choi Spring,Robleston,ND,68485,2022-09-15,standard
CUS000526,Tammy,Andrews,tammy.andrews526@hotmail.com,130-564-7045,1987-04-03,F,6559 Charles Forge,Martinmouth,GA,11470,2026-02-05,student
CUS000527,Monica,Evans,monica.evans527@yahoo.com,329-257-6796,1981-11-28,M,5554 Williams Fall,Port Emily,OK,28542,2026-03-31,student
CUS000528,Katherine,Craig,katherine.craig528@yahoo.com,750-639-7736,1975-11-07,X,1404 Melissa Plain,Torreston,GA,62173,2025-02-11,standard
CUS000529,Daniel,Snyder,daniel.snyder529@hotmail.com,452-123-7015,1973-05-29,F,749 Michael Road Apt. 965,Jackborough,AS,96781,2023-07-25,student
CUS000530,Jamie,Romero,jamie.romero530@yahoo.com,133-366-8700,1958-01-13,M,796 Hayes Expressway,South Theresastad,AK,31119,2022-09-25,premium
CUS000531,Patrick,Collins,patrick.collins531@yahoo.com,870-428-7901,1950-10-17,M,95223 Bryan Fall,West Stephanie,DC,67837,2024-04-27,student
CUS000532,Jessica,Phelps,jessica.phelps532@hotmail.com,681-921-4997,1983-05-06,M,90781 Ward Port Apt. 022,East Joseph,NC,49757,2022-03-24,standard
CUS000533,Joseph,Johnston,joseph.johnston533@hotmail.com,833-434-6923,1989-10-10,M,694 Jennifer Causeway Suite 333,North Kim,AL,36527,2023-07-19,private_banking
CUS000534,Bryan,Herrera,bryan.herrera534@hotmail.com,956-056-7125,1999-12-23,X,6957 Holmes Corners Suite 675,Catherineshire,CO,11600,2022-02-05,private_banking
CUS000535,Autumn,Case,autumn.case535@hotmail.com,226-132-9236,1996-01-17,M,30497 Collins Park Suite 194,East David,AK,61573,2024-11-01,student
CUS000536,Brooke,Kelly,brooke.kelly536@hotmail.com,209-591-9754,1953-03-03,F,50117 Kathleen Stream Apt. 807,Lindseyfurt,WY,42452,2025-02-06,private_banking
CUS000537,Jody,Harris,jody.harris537@hotmail.com,381-935-6026,1992-11-20,M,7509 Nancy Square,East Crystal,OR,44185,2024-02-28,premium
CUS000538,Tricia,Harding,tricia.harding538@yahoo.com,669-952-7944,1997-07-06,X,5119 Cruz Landing,Caitlinfort,WV,77789,2025-04-27,private_banking
CUS000539,Lawrence,Boyd,lawrence.boyd539@yahoo.com,759-813-6989,2002-05-18,F,7189 Michael Parkway,West Katieside,LA,85535,2025-12-23,private_banking
CUS000540,Cindy,Ross,cindy.ross540@hotmail.com,889-104-9595,1964-01-17,F,2824 Alexis Creek Suite 806,Jamiebury,NC,40209,2026-05-07,premium
CUS000541,Shane,Gonzalez,shane.gonzalez541@yahoo.com,683-378-3041,1998-10-07,X,4371 Alexander Junctions Apt. 477,Colemantown,OK,32667,2022-04-04,standard
CUS000542,Peter,Williams,peter.williams542@gmail.com,524-219-0042,1993-07-30,M,8003 Brown Court,North Joshuaville,FL,63049,2022-08-09,premium
CUS000543,Roger,Williams,roger.williams543@yahoo.com,907-554-5976,1948-08-04,M,803 Kirk Parkways,South Sarah,IN,54808,2021-06-16,student
CUS000544,Karla,Ward,karla.ward544@hotmail.com,262-459-6335,1952-12-07,X,294 Gordon Islands,New Terrance,IL,94993,2021-06-12,private_banking
CUS000545,Jason,Harvey,jason.harvey545@gmail.com,923-897-5317,1966-06-25,M,169 Kathryn Roads,South Joel,SC,23827,2024-06-17,private_banking
CUS000546,George,Mullins,george.mullins546@hotmail.com,049-428-3899,2000-07-04,F,034 Anthony Stream Suite 619,Lake Caroline,DC,20436,2022-01-10,student
CUS000547,Stacey,Cole,stacey.cole547@yahoo.com,491-373-8527,2003-09-26,F,2639 Jennifer Unions,Reedton,CO,53385,2022-01-30,student
CUS000548,Melissa,Herrera,melissa.herrera548@gmail.com,792-932-0474,2006-05-18,X,3514 Mercedes View Suite 600,North Jonathan,WA,63055,2023-11-24,private_banking
CUS000549,Louis,Rodriguez,louis.rodriguez549@yahoo.com,379-324-8085,1948-01-19,F,72923 Owens Fields Apt. 238,West Ronald,HI,12344,2025-06-05,premium
CUS000550,Michael,Thomas,michael.thomas550@gmail.com,010-981-8279,1992-09-23,X,068 Dwayne Island Apt. 937,North Alan,MP,56558,2026-02-17,standard
CUS000551,Darlene,Ramos,darlene.ramos551@yahoo.com,436-544-1120,1975-07-02,X,5637 Ashley View Suite 865,East Kristinton,DE,63168,2022-01-31,student
CUS000552,Daniel,Davis,daniel.davis552@hotmail.com,864-227-5893,1996-05-13,M,78369 Prince Fords,Daviesberg,AZ,10992,2023-07-07,private_banking
CUS000553,Taylor,Galloway,taylor.galloway553@hotmail.com,099-105-0651,1988-09-14,M,910 Kellie Crescent Suite 782,North Sara,ND,45178,2022-11-26,premium
CUS000554,Nancy,Jones,nancy.jones554@yahoo.com,649-555-7360,2005-10-19,F,264 Kelly Junction,Rickyview,CA,82566,2026-02-04,private_banking
CUS000555,Raymond,Gordon,raymond.gordon555@gmail.com,887-941-6862,1968-12-28,X,26630 Lee Crossing,Weaverhaven,IN,94899,2025-07-04,student
CUS000556,Nicholas,Fisher,nicholas.fisher556@hotmail.com,233-811-7236,1987-12-04,M,3242 Jacob Shoals Suite 638,Cantrellbury,NV,93102,2022-02-12,premium
CUS000557,Holly,Mills,holly.mills557@gmail.com,179-358-8261,1993-03-31,X,258 Chandler Island,Jessicaton,WV,84825,2025-05-08,student
CUS000558,Raymond,Hart,raymond.hart558@yahoo.com,495-492-6923,1977-06-14,X,934 Cunningham Curve,Harrisshire,NE,83883,2022-11-26,private_banking
CUS000559,Anthony,Lee,anthony.lee559@gmail.com,958-564-1036,1988-08-26,F,172 Booker Burg Apt. 053,West Jennifer,NY,45051,2021-08-30,premium
CUS000560,Brittany,Brown,brittany.brown560@gmail.com,548-320-0186,1982-09-30,X,0600 Jack Summit,Richchester,GU,71717,2024-05-24,student
CUS000561,Anthony,Collins,anthony.collins561@gmail.com,773-931-4263,2003-01-03,X,7855 Jeremy Trail,Leonardtown,WA,08535,2026-03-31,premium
CUS000562,Daniel,Edwards,daniel.edwards562@hotmail.com,523-650-0221,1954-01-07,M,65515 Martinez Valley,Lake Veronicachester,MH,54211,2025-09-26,standard
CUS000563,Alyssa,Diaz,alyssa.diaz563@gmail.com,420-948-8738,1957-02-16,X,615 Donald Curve Apt. 605,West Ronaldtown,AL,25582,2024-04-18,private_banking
CUS000564,Erin,Smith,erin.smith564@hotmail.com,138-013-3863,2005-05-25,F,5922 Jones Crossing,Rickeyfort,VI,03814,2024-08-09,premium
CUS000565,Lisa,Craig,lisa.craig565@yahoo.com,782-719-5859,1973-06-20,X,8936 Jennifer Throughway Suite 639,Riosview,PW,79209,2021-06-25,private_banking
CUS000566,Pamela,Branch,pamela.branch566@hotmail.com,070-102-8667,1964-05-24,F,15983 Gallagher Ports Suite 245,Chandlerbury,MP,16727,2024-09-18,premium
CUS000567,Margaret,Walker,margaret.walker567@hotmail.com,063-892-3824,1957-02-02,M,6481 Lee Mission Suite 290,West Mark,MO,73368,2022-08-21,premium
CUS000568,Alyssa,Allen,alyssa.allen568@yahoo.com,001-506-1786,1993-02-15,M,829 Sherri Turnpike Suite 542,South Juliaberg,MT,94687,2023-06-16,student
CUS000569,Jerome,Snyder,jerome.snyder569@gmail.com,043-058-5799,1961-12-05,X,74980 Timothy Estate,Coleview,MP,83054,2022-11-23,premium
CUS000570,Kevin,Rogers,kevin.rogers570@gmail.com,908-239-5563,1970-04-19,M,459 Shannon Curve,Lake Elizabethview,AZ,40622,2023-01-14,private_banking
CUS000571,Christina,Hudson,christina.hudson571@yahoo.com,660-436-4594,1994-12-23,F,305 Evans Ferry Suite 653,Lake Jenniferton,NM,84289,2025-04-27,private_banking
CUS000572,Victoria,Atkins,victoria.atkins572@yahoo.com,964-660-4734,1984-03-24,M,9628 Lindsey Crossing,North Joseph,DE,58053,2024-06-04,standard
CUS000573,Alexandra,Carlson,alexandra.carlson573@hotmail.com,718-209-1744,1961-11-21,F,418 Gregory Trace Suite 692,Meganside,WA,54381,2022-02-11,premium
CUS000574,Valerie,Jackson,valerie.jackson574@gmail.com,121-055-5522,1950-10-25,M,8403 Michael Views,New Amanda,KS,63069,2022-11-14,student
CUS000575,Angelica,Bell,angelica.bell575@gmail.com,032-146-8348,1978-04-29,X,727 Robinson Road Apt. 103,East Zachary,PR,18435,2023-02-01,premium
CUS000576,Jennifer,Bowers,jennifer.bowers576@gmail.com,331-452-9849,1945-10-13,F,2590 Trevor Islands Apt. 507,South Rachelberg,CA,34378,2024-01-13,standard
CUS000577,William,Jones,william.jones577@gmail.com,413-607-1987,1971-07-09,M,8717 Velez Roads,Port Timothy,VT,20472,2022-03-08,standard
CUS000578,Gail,Morris,gail.morris578@yahoo.com,094-126-5934,1978-01-13,M,20112 Matthew Light Apt. 812,East Davidport,NM,12667,2022-09-15,student
CUS000579,Casey,Rubio,casey.rubio579@yahoo.com,475-226-1498,1960-08-03,F,8090 Snow Streets,Hostad,FM,89123,2021-10-09,standard
CUS000580,Valerie,Davis,valerie.davis580@gmail.com,111-899-6052,1979-08-16,M,54793 Smith Cape,Carrieberg,MA,19644,2024-10-22,standard
CUS000581,Margaret,Vega,margaret.vega581@yahoo.com,546-299-6111,1981-09-05,M,249 Stokes Divide,Lake Markborough,UT,60129,2022-09-21,private_banking
CUS000582,Alyssa,Lewis,alyssa.lewis582@yahoo.com,363-397-0063,1948-02-09,X,518 Diane Flat Apt. 910,North Melissa,SD,27175,2025-08-08,student
CUS000583,Michael,Ortega,michael.ortega583@gmail.com,679-386-5223,1977-08-25,X,694 Davis Drives Apt. 418,New Elizabethview,TN,27892,2022-03-28,premium
CUS000584,Luis,Smith,luis.smith584@hotmail.com,499-041-3710,1988-07-23,F,758 Horn Mission Suite 387,Pittmanside,AR,01925,2025-08-06,premium
CUS000585,Jeffrey,Mcintyre,jeffrey.mcintyre585@yahoo.com,238-477-3516,1957-02-02,X,611 Phillips Crossroad Apt. 615,West Randallchester,MA,69381,2022-08-04,standard
CUS000586,Elizabeth,Wagner,elizabeth.wagner586@yahoo.com,019-358-3867,1967-09-17,M,0354 Xavier Forges,Mitchellport,HI,74747,2022-01-15,premium
CUS000587,Allen,Boyer,allen.boyer587@hotmail.com,905-108-5083,2002-01-08,F,228 Kimberly Mission,West Morganfort,LA,45115,2022-01-04,premium
CUS000588,James,Stevens,james.stevens588@gmail.com,859-435-0037,1954-11-12,M,96364 Charles Corners Apt. 571,Lake James,NE,40318,2025-03-30,standard
CUS000589,Anthony,Taylor,anthony.taylor589@gmail.com,565-441-4547,1983-04-24,F,93957 Walton Ranch Suite 970,Bergland,MO,78643,2022-04-22,premium
CUS000590,Gloria,Cunningham,gloria.cunningham590@gmail.com,025-029-5730,1987-04-08,X,1858 Leslie Roads,South Nathanbury,ND,35339,2025-07-25,premium
CUS000591,David,Phillips,david.phillips591@hotmail.com,972-520-4130,1959-12-19,X,044 Patton Inlet Apt. 319,West Ronniebury,GU,70681,2021-09-13,student
CUS000592,Ryan,Preston,ryan.preston592@hotmail.com,901-840-3466,1976-03-18,F,5635 Camacho Summit Suite 276,South Frankmouth,PR,17393,2021-12-20,standard
CUS000593,Andrea,Meyer,andrea.meyer593@hotmail.com,066-079-0485,1967-03-26,M,22604 Moreno Via,Lake Nicole,IA,92896,2022-06-25,student
CUS000594,Aaron,Farrell,aaron.farrell594@gmail.com,343-673-9330,1950-04-30,M,700 Mitchell Divide Suite 923,South Josephhaven,WV,49083,2024-03-22,premium
CUS000595,Sandra,Bryant,sandra.bryant595@yahoo.com,130-706-8874,1966-07-05,M,272 Frank Estate,New Adrienneport,MS,77598,2024-06-20,premium
CUS000596,Michael,Allison,michael.allison596@yahoo.com,696-083-4522,1993-03-17,X,61039 Gallegos Branch,Hinesborough,ID,64251,2022-09-30,student
CUS000597,Gerald,Jones,gerald.jones597@gmail.com,162-876-8915,1945-07-15,F,3445 Miller Parkway Suite 445,South Brooke,GU,25028,2022-10-24,premium
CUS000598,Gina,Martinez,gina.martinez598@hotmail.com,402-365-0789,1992-05-24,M,59287 Smith Park Apt. 565,West Aarontown,MO,21436,2025-09-04,student
CUS000599,Michael,Murphy,michael.murphy599@hotmail.com,032-352-7588,1954-05-22,M,21262 Rodriguez Ridge,West Hannah,AL,25535,2021-09-08,private_banking
CUS000600,Alison,Arnold,alison.arnold600@hotmail.com,789-072-9199,1966-12-06,M,757 Odonnell Lake,Daltonfort,MT,78880,2023-06-20,student
CUS000601,David,Knapp,david.knapp601@gmail.com,665-235-2319,1964-10-05,M,7045 Mary Mountain Apt. 038,South Nathanielfurt,DC,50966,2026-05-29,premium
CUS000602,Zachary,Simpson,zachary.simpson602@gmail.com,206-026-8713,1959-04-08,M,8964 Lisa Brooks Suite 191,Walkerbury,OK,79046,2026-02-26,student
CUS000603,Brianna,Navarro,brianna.navarro603@gmail.com,667-857-5578,1945-10-21,F,529 Reynolds Loaf,Louisland,NY,79218,2024-09-15,student
CUS000604,Janet,Vang,janet.vang604@hotmail.com,944-311-4624,1980-05-22,M,616 Mata Crest Apt. 355,North Scott,DE,13779,2022-04-16,private_banking
CUS000605,Scott,Baldwin,scott.baldwin605@gmail.com,119-775-9134,1972-07-03,X,777 Franklin Land Apt. 617,South Deborah,MI,63061,2026-02-03,standard
CUS000606,Scott,Mckee,scott.mckee606@gmail.com,177-803-2114,1948-05-09,F,226 Martha Freeway Suite 146,Amandabury,MH,16471,2023-03-03,standard
CUS000607,Jorge,Howell,jorge.howell607@yahoo.com,180-726-3286,1990-09-20,F,056 Andrea Shore Apt. 323,Georgeton,GA,75674,2026-03-24,student
CUS000608,Cheryl,Waller,cheryl.waller608@hotmail.com,048-230-3348,1946-09-18,F,84932 Zamora Curve Suite 098,Scottborough,SC,32919,2022-08-25,standard
CUS000609,Cassandra,Simon,cassandra.simon609@gmail.com,599-512-6020,1992-02-15,X,26509 Karen Stream,Brianchester,NC,36738,2023-06-28,student
CUS000610,Janet,Sherman,janet.sherman610@yahoo.com,748-189-6174,1982-12-20,M,67165 Watson Stream,Murrayfurt,HI,83623,2023-10-20,standard
CUS000611,Michael,George,michael.george611@hotmail.com,448-124-2887,2002-03-08,X,2093 Hansen Gateway Suite 673,Masseyside,CA,45987,2022-04-26,standard
CUS000612,Emily,Griffin,emily.griffin612@gmail.com,058-554-0475,1996-05-20,F,3109 Daniel Camp,Santosside,RI,65869,2021-12-10,student
CUS000613,Jessica,Kaiser,jessica.kaiser613@yahoo.com,077-097-1824,1953-06-15,F,0416 Brenda Ways Apt. 641,Allenstad,NH,02208,2026-05-13,student
CUS000614,Sarah,Smith,sarah.smith614@hotmail.com,049-767-2909,1996-11-01,X,08316 Williams Valleys Suite 205,Jeromeshire,AR,47763,2021-11-05,student
CUS000615,Christy,Adkins,christy.adkins615@yahoo.com,875-658-1441,1951-12-12,M,47394 Martinez Cliffs Suite 854,Stevensonborough,KY,87591,2022-08-23,premium
CUS000616,Jeffrey,Soto,jeffrey.soto616@hotmail.com,863-838-1095,1993-02-03,M,3835 Sydney Harbor Suite 016,North Judithmouth,AL,27556,2023-03-22,premium
CUS000617,Stephanie,Griffith,stephanie.griffith617@hotmail.com,331-624-8844,1974-01-05,M,16929 Wilson Fork Suite 908,Jackland,MO,12666,2025-01-30,private_banking
CUS000618,Allen,Adams,allen.adams618@gmail.com,755-483-0237,1945-12-02,M,61457 George Mountains,New Matthewfurt,NE,35302,2023-09-28,private_banking
CUS000619,William,Brown,william.brown619@gmail.com,260-897-4639,1963-06-25,M,7598 Cochran Wall,Russellbury,MN,69380,2023-12-19,student
CUS000620,Brian,Jones,brian.jones620@hotmail.com,242-211-4729,1954-05-06,X,751 Shawn Track Suite 331,Meghanview,OR,51198,2024-02-28,student
CUS000621,Oscar,Avery,oscar.avery621@gmail.com,583-625-1461,1993-08-14,X,735 Cox Island,North Meghan,GA,80243,2022-02-09,student
CUS000622,Courtney,Washington,courtney.washington622@hotmail.com,029-039-2941,1966-12-15,X,3245 Angela Prairie,North Jacob,KS,49008,2026-03-10,private_banking
CUS000623,Jonathan,Santos,jonathan.santos623@gmail.com,212-087-0985,1955-01-02,M,9244 Anthony Loaf,Craigport,WI,13952,2024-01-31,private_banking
CUS000624,Paula,Knapp,paula.knapp624@yahoo.com,829-582-9188,1968-12-26,F,096 Compton Trace Apt. 975,Port Davidshire,NV,78644,2021-12-24,standard
CUS000625,Daniel,Gutierrez,daniel.gutierrez625@hotmail.com,246-853-2409,1992-01-07,X,173 Lee Street Apt. 862,Rogersstad,MP,36456,2024-07-09,student
CUS000626,Cindy,Bennett,cindy.bennett626@hotmail.com,205-692-5109,1982-09-15,X,008 Whitney Lakes Apt. 077,Bonnieport,MA,05265,2025-04-25,standard
CUS000627,Michael,Williams,michael.williams627@yahoo.com,902-263-6869,1995-09-13,X,27867 Jensen Extension,Courtneyshire,MT,93684,2023-09-01,premium
CUS000628,Michael,Chen,michael.chen628@yahoo.com,359-538-8099,1971-09-05,F,57889 William River,West Brian,SD,08743,2024-09-12,private_banking
CUS000629,Rachel,Jones,rachel.jones629@yahoo.com,636-993-7748,1979-11-04,F,6608 Hall Causeway,East Heathershire,FL,46141,2025-08-31,premium
CUS000630,Maria,Richardson,maria.richardson630@yahoo.com,834-827-3158,1946-09-01,M,20345 Morrison Landing Suite 374,West Scott,LA,03597,2026-04-26,private_banking
CUS000631,Samuel,Brown,samuel.brown631@yahoo.com,698-154-0244,2000-11-20,F,86438 Vickie Well Apt. 528,Madisonfurt,VA,56598,2024-04-23,private_banking
CUS000632,Shawn,Alvarez,shawn.alvarez632@gmail.com,064-501-3734,1973-01-30,M,576 Jason Field Apt. 219,Samuelborough,NC,46634,2021-11-03,student
CUS000633,Mitchell,Peterson,mitchell.peterson633@gmail.com,135-893-3797,1960-11-17,X,000 Laura Manors Apt. 998,West Jessicaland,CT,77757,2024-05-27,premium
CUS000634,Gary,Moore,gary.moore634@yahoo.com,873-758-7224,1955-01-09,X,6531 Misty Port Suite 388,Kellybury,MP,84141,2023-05-17,student
CUS000635,Molly,Evans,molly.evans635@hotmail.com,845-200-9250,1948-10-03,X,7259 Lewis Parks,Wrightchester,OR,08363,2023-03-03,standard
CUS000636,Sharon,Gonzales,sharon.gonzales636@gmail.com,908-828-1547,1978-12-31,M,78755 Contreras Radial Suite 145,Daughertyport,PW,01271,2023-01-06,standard
CUS000637,Peter,Myers,peter.myers637@yahoo.com,853-708-8832,1999-11-14,M,4565 Scott Rapid Apt. 153,South Kaylaville,TX,22044,2025-08-06,premium
CUS000638,Paul,Williamson,paul.williamson638@gmail.com,466-092-5724,1952-01-23,F,4076 Allen Junction Apt. 386,East Catherinehaven,MT,11940,2025-03-26,private_banking
CUS000639,Michael,Fisher,michael.fisher639@gmail.com,424-318-2488,1986-07-09,M,37049 Jones Causeway Apt. 610,Lake Courtneyside,ME,95484,2024-03-06,standard
CUS000640,Priscilla,Good,priscilla.good640@hotmail.com,162-667-0505,1951-05-07,F,8640 Schultz Passage,Amyborough,DE,10313,2024-11-14,private_banking
CUS000641,Dustin,Baker,dustin.baker641@yahoo.com,864-357-8357,1968-08-29,M,8368 Thomas Oval Apt. 573,Butlerland,MS,66460,2026-03-10,premium
CUS000642,Phyllis,Taylor,phyllis.taylor642@hotmail.com,832-662-9595,1957-01-15,F,8771 Castillo Vista Suite 686,Robertberg,OR,17318,2021-11-04,standard
CUS000643,Rebecca,Gentry,rebecca.gentry643@hotmail.com,628-467-2636,1945-12-28,M,0872 Gonzalez Lodge,Sanchezborough,FL,48406,2024-03-13,student
CUS000644,Sharon,Gross,sharon.gross644@gmail.com,836-422-0800,1996-10-17,X,20505 Gray Corner,Port Rachelborough,KY,16377,2022-08-12,private_banking
CUS000645,Cathy,Guzman,cathy.guzman645@yahoo.com,696-554-1513,1984-10-25,F,947 Beard Extension,Lake Ashley,PA,44141,2023-03-18,student
CUS000646,Kaitlyn,Little,kaitlyn.little646@gmail.com,876-266-8367,1986-05-08,F,604 Wilcox Point,Robertaland,DE,44304,2025-10-12,student
CUS000647,Matthew,Miller,matthew.miller647@gmail.com,065-942-2332,1998-07-13,F,706 Benjamin Gardens Apt. 288,New Alex,WV,35659,2025-09-30,student
CUS000648,Theresa,Terrell,theresa.terrell648@hotmail.com,785-958-0309,1990-12-29,M,00624 Macias Point,Taylorstad,OR,93008,2024-07-14,standard
CUS000649,Anthony,Carter,anthony.carter649@hotmail.com,007-313-2637,1969-02-19,M,54974 Harris Ridge Suite 281,Curryfurt,MN,62804,2023-02-13,standard
CUS000650,Danielle,Mata,danielle.mata650@gmail.com,508-963-7452,1971-02-19,F,452 Phillips Station Apt. 741,South Charlesmouth,DC,89144,2024-10-09,private_banking
CUS000651,Troy,Gaines,troy.gaines651@gmail.com,376-626-7574,1949-03-08,M,628 Gary Gardens,Farmerview,AK,19403,2026-04-30,private_banking
CUS000652,Wesley,Hubbard,wesley.hubbard652@gmail.com,635-551-3589,2003-12-11,M,0481 Samantha Throughway Apt. 550,Lake Rita,DE,61302,2023-09-26,student
CUS000653,Brittany,Rivera,brittany.rivera653@hotmail.com,131-379-1061,2004-12-04,X,93299 Farley Fort,Hernandezton,KY,71495,2023-05-24,standard
CUS000654,Tracy,Weeks,tracy.weeks654@yahoo.com,704-227-8688,1971-07-07,X,880 Evans Roads,Reedfort,WY,95718,2024-04-08,student
CUS000655,Justin,Mccarthy,justin.mccarthy655@yahoo.com,450-201-8393,1998-09-29,X,23011 Morales Springs,East Michael,NV,44873,2023-02-14,student
CUS000656,Sara,Garcia,sara.garcia656@gmail.com,379-073-6272,1956-05-30,X,16816 Rodriguez Village,North Dianaview,PR,81995,2021-07-03,premium
CUS000657,Morgan,Lewis,morgan.lewis657@yahoo.com,756-352-2113,1955-05-15,X,8862 Michael Points Suite 495,New Tracy,IA,68259,2025-08-14,premium
CUS000658,Michael,Evans,michael.evans658@gmail.com,330-365-8831,2002-11-06,F,160 Nicole Viaduct,Lake Shaun,NE,27612,2022-01-04,student
CUS000659,Charles,Banks,charles.banks659@gmail.com,038-400-0550,1989-06-08,F,3687 Daisy Forges Suite 102,Amandaton,DC,57978,2025-11-13,standard
CUS000660,Mckenzie,Copeland,mckenzie.copeland660@gmail.com,416-680-7304,1982-08-29,F,553 Benjamin Loaf Apt. 184,New Denise,VT,75141,2025-02-12,private_banking
CUS000661,Joshua,Parks,joshua.parks661@gmail.com,397-459-2325,1947-06-14,X,572 Alexander Street Suite 442,North Valeriefort,CT,19825,2025-03-04,student
